timeMs,ax,ay,az,q0,q1,q2,q3,
43274,5982,188,6340,0.0164,0.3347,-0.0167,0.942
43296,5960,430,6290,0.0078,0.3352,-0.0072,0.942
43308,5976,536,6394,0.0015,0.3335,0.0011,0.9427
43330,5554,734,6276,0.0039,-0.3301,-0.0085,-0.9438
43342,5496,856,6420,0.0084,-0.326,-0.0146,-0.9451
43364,5416,946,6582,0.014,-0.3206,-0.0198,-0.9468
43376,5226,1092,6570,0.0174,-0.3144,-0.023,-0.9488
43398,5338,936,7090,0.0215,-0.3067,-0.0257,-0.9511
43420,4900,668,7192,0.0268,-0.2987,-0.029,-0.9535
43432,4624,694,7418,0.0343,-0.2913,-0.0345,-0.9553
43454,4486,960,7636,0.0401,-0.2855,-0.0397,-0.9567
43466,4354,1042,7734,0.0446,-0.282,-0.0432,-0.9573
43488,4586,968,7890,0.0481,-0.2806,-0.0458,-0.9575
43500,4800,748,8022,0.0507,-0.2803,-0.0476,-0.9573
43522,4964,904,7988,0.0535,-0.2806,-0.0488,-0.957
43534,4920,744,7940,0.0543,-0.2819,-0.0496,-0.9565
43556,5010,824,8276,0.0543,-0.2838,-0.0501,-0.9559
43578,5030,890,8140,0.0533,-0.2873,-0.051,-0.9549
43590,5168,1094,8434,0.0514,-0.2917,-0.0514,-0.9537
43612,5144,1120,8154,0.0485,-0.2971,-0.0512,-0.9522
43624,5450,1236,8168,0.045,-0.3035,-0.0506,-0.9503
43646,5574,1084,8156,0.0413,-0.3104,-0.0496,-0.9483
43680,5786,1124,7904,0.0316,-0.3252,-0.0468,-0.9439
43692,5880,1000,7692,0.0276,-0.3323,-0.0462,-0.9416
43714,5932,1170,7604,0.022,-0.3385,-0.0456,-0.9395
43726,5682,1238,7378,0.0161,-0.3443,-0.0452,-0.9376
43748,5794,1328,7450,0.0104,-0.3492,-0.0453,-0.9358
43770,5638,1410,7434,0.0049,-0.3535,-0.0451,-0.9343
43782,5364,1460,7188,0.0004,0.3581,0.0452,0.9325
43804,5330,1442,6852,0.0056,0.3626,0.0464,0.9307
43816,5298,1528,6624,0.0096,0.3671,0.0491,0.9288
43838,5444,1862,6360,0.0125,0.3708,0.0529,0.9271
43850,5420,2142,5794,0.0142,0.3729,0.0571,0.9259
43872,5532,2364,5854,0.0146,0.373,0.061,0.9256
43884,5358,2426,5866,0.0139,0.3716,0.0635,0.9261
43906,5342,2262,6206,0.0121,0.3695,0.0655,0.9268
